瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),老炼(hr),老荤(MJ/m2),傈款樊(10盒困),款屈(款屈距绢),矫沥(10m),泅惑锅龋(惫郴侥),瘤搁柯档(∑C)
165,格器,2019.3.22 4:00,4.3,,72,,,9,Sc,1204,,6
165,格器,2019.3.22 5:00,4.3,,69,,,9,Sc,1334,,5.9
165,格器,2019.3.22 6:00,4.1,,72,,,10,ScAs,1662,,5.7
165,格器,2019.3.22 7:00,3.9,,69,0,0,10,ScAs,1908,,5.6
165,格器,2019.3.22 8:00,3.9,,68,0,0.2,8,ScCi,1853,,6.1
165,格器,2019.3.22 9:00,4.2,,67,0.2,0.69,7,ScCi,1896,,7.3
165,格器,2019.3.22 10:00,4.8,,65,0.3,1.38,6,ScCi,1950,,10
165,格器,2019.3.22 11:00,5.5,,62,1,2.58,4,Sc,1892,,14.3
165,格器,2019.3.22 12:00,5.8,,62,1,3.07,1,Sc,1985,,16.9
165,格器,2019.3.22 13:00,5.9,,57,1,3.29,0,,1963,,19.1
165,格器,2019.3.22 14:00,6.1,,56,1,3.2,0,,1869,,19.5
165,格器,2019.3.22 15:00,5.7,,57,1,2.88,0,,1956,,18.7
165,格器,2019.3.22 16:00,5.8,,53,1,2.3,0,,1893,,15.1
165,格器,2019.3.22 17:00,5.3,,51,1,1.57,0,,2000,,12
165,格器,2019.3.22 18:00,4.8,,53,1,0.79,0,,1996,,9.3
165,格器,2019.3.22 19:00,4.3,,59,0.5,0.12,0,,2000,,7.3
165,格器,2019.3.22 20:00,4.1,,58,,,0,,2000,,6.3
165,格器,2019.3.22 21:00,3.9,,63,,,4,Ci,2000,,5.8
165,格器,2019.3.22 22:00,3.8,,64,,,10,,2000,,5.5
165,格器,2019.3.22 23:00,4,,65,,,10,,2000,,5.3
165,格器,2019.3.23 0:00,3.5,,67,,,9,,2000,,5.3
165,格器,2019.3.23 1:00,3.8,,67,,,8,,2000,,5
165,格器,2019.3.23 2:00,3.5,,68,,,10,,2000,,5.2
165,格器,2019.3.23 3:00,3.7,,68,,,8,Ci,2000,,5
165,格器,2019.3.23 4:00,2.8,,71,,,8,Ci,2000,,4.7
165,格器,2019.3.23 5:00,2.6,,70,,,7,Ci,2000,,4.5
165,格器,2019.3.23 6:00,2.5,,70,,,9,Ci,2000,,4.3
165,格器,2019.3.23 7:00,2,,71,0,0.01,0,,2000,,3.8
165,格器,2019.3.23 8:00,3.6,,68,0.9,0.47,2,Ci,1990,,4.5
165,格器,2019.3.23 9:00,5.3,,64,1,1.23,0,,1881,,6.8
165,格器,2019.3.23 10:00,6.7,,56,1,1.95,0,,1999,,11.2
165,格器,2019.3.23 11:00,8,,49,1,2.51,0,,1916,,15.5
165,格器,2019.3.23 12:00,8.7,,50,1,2.91,0,,1993,,18.3
165,格器,2019.3.23 13:00,8.5,,56,0.9,2.68,7,Sc,2000,,17.4
165,格器,2019.3.23 14:00,8.9,,60,0.1,1.06,9,Sc,1994,,14.5
165,格器,2019.3.23 15:00,8.5,0,66,0,0.86,10,ScAs,1589,1,12.5
165,格器,2019.3.23 16:00,9,,42,0.8,1.5,7,Sc,1896,,13.2
165,格器,2019.3.23 17:00,7.7,,56,0.8,1.16,3,Sc,1459,,11.1
165,格器,2019.3.23 18:00,6.4,,53,1,0.83,2,Sc,1942,,9.1
165,格器,2019.3.23 19:00,5.1,,57,0.5,0.12,0,,2000,,7.1
165,格器,2019.3.23 20:00,4.5,,52,,,0,,2000,,5.9
165,格器,2019.3.23 21:00,4.2,,54,,,0,,2000,,5.3
165,格器,2019.3.23 22:00,3.9,,56,,,0,,2000,,4.8
165,格器,2019.3.23 23:00,3.4,,58,,,0,,2000,,4.4
165,格器,2019.3.24 0:00,3.4,,54,,,0,,2000,,4
165,格器,2019.3.24 1:00,3.4,,54,,,0,,2000,,3.8
165,格器,2019.3.24 2:00,3.7,,54,,,0,,2000,,3.6
165,格器,2019.3.24 3:00,2.2,,55,,,0,,2000,,3.2
165,格器,2019.3.24 4:00,1.8,,54,,,0,,2000,,2.9
165,格器,2019.3.24 5:00,1.5,,52,,,0,,2000,,2.5
165,格器,2019.3.24 6:00,0.8,,53,,,0,,2000,,2.2
165,格器,2019.3.24 7:00,0.4,,63,0,0.02,0,,1992,,2.1
165,格器,2019.3.24 8:00,2.6,,61,1,0.5,1,Ci,1958,,3
165,格器,2019.3.24 9:00,5.6,,54,1,1.31,2,Ci,1996,,5.7
165,格器,2019.3.24 10:00,6.2,,45,1,2.06,3,Ci,1996,,10.6
165,格器,2019.3.24 11:00,7.3,,42,1,2.61,3,Ci,1941,,15.2
165,格器,2019.3.24 12:00,8.3,,42,1,3.1,2,Ci,2000,,18.8
165,格器,2019.3.24 13:00,8.4,,45,1,3.29,0,,2000,,21.1
165,格器,2019.3.24 14:00,8.3,,44,1,3.22,1,Ci,1974,,22
165,格器,2019.3.24 15:00,8.3,,48,1,2.87,1,Ci,2000,,21.6
165,格器,2019.3.24 16:00,7.8,,50,1,2.33,1,Ci,2000,,18.1
165,格器,2019.3.24 17:00,7.8,,53,1,1.55,4,Ci,2000,,14.3
165,格器,2019.3.24 18:00,7.1,,50,1,0.78,5,Ci,2000,,11.6
165,格器,2019.3.24 19:00,6.1,,55,0.3,0.1,1,,2000,,9.1
165,格器,2019.3.24 20:00,5.8,,58,,,3,,2000,,7.9
165,格器,2019.3.24 21:00,5.4,,64,,,0,,2000,,7.1
165,格器,2019.3.24 22:00,5,,67,,,0,,2000,,6.4
165,格器,2019.3.24 23:00,4.4,,71,,,4,,2000,,5.9
165,格器,2019.3.25 0:00,4.1,,74,,,5,Ci,2000,,5.8
165,格器,2019.3.25 1:00,4,,75,,,5,,1986,,5.6
165,格器,2019.3.25 2:00,3.7,,79,,,8,,1974,,5.5
165,格器,2019.3.25 3:00,3.5,,81,,,6,Ci,2000,,5.2
165,格器,2019.3.25 4:00,3.3,,74,,,6,Ci,2000,,5
165,格器,2019.3.25 5:00,2.8,,78,,,5,Ci,1997,,4.8
165,格器,2019.3.25 6:00,2.4,,78,,,8,Ci,2000,,4.5
165,格器,2019.3.25 7:00,2.5,,76,0,0.02,6,Ci,1987,,4.4
165,格器,2019.3.25 8:00,3.6,,76,0,0.3,9,Ci,1851,,5.8
165,格器,2019.3.25 9:00,4.8,,75,0,0.65,8,Ci,1474,,7.4
165,格器,2019.3.25 10:00,6.8,,71,0,1.07,9,Ci,1563,,9.8
165,格器,2019.3.25 11:00,9.6,,64,0.5,1.7,8,Ci,1675,,13.3
165,格器,2019.3.25 12:00,11.4,,54,0.6,1.96,8,Ac,1210,,15.6
165,格器,2019.3.25 13:00,11.3,,55,0.9,2.37,8,Ci,1545,,17.9
165,格器,2019.3.25 14:00,11.4,,55,0.8,2.13,8,Ci,1893,,17.8
165,格器,2019.3.25 15:00,11.6,,50,0.8,1.91,8,Ci,2000,,17.2
165,格器,2019.3.25 16:00,11.7,,55,1,1.87,6,Ac,2000,,17
165,格器,2019.3.25 17:00,10.7,,60,0.4,1.02,8,Ac,2000,,14.2
165,格器,2019.3.25 18:00,10,,66,0.1,0.46,6,Ac,2000,,12.1
165,格器,2019.3.25 19:00,9.2,,60,0,0.1,7,,2000,,10.2
165,格器,2019.3.25 20:00,8.3,,67,,,2,,2000,,8.8
165,格器,2019.3.25 21:00,8,,60,,,5,AcCi,2000,,8.2
165,格器,2019.3.25 22:00,7.4,,63,,,2,,2000,,7.6
165,格器,2019.3.25 23:00,7.3,,74,,,3,,2000,,7.2
165,格器,2019.3.26 0:00,6.5,,83,,,7,,1771,,6.7
165,格器,2019.3.26 1:00,7,,84,,,10,,1695,,7.4
165,格器,2019.3.26 2:00,6.6,,87,,,3,,1357,,6.6
165,格器,2019.3.26 3:00,6.1,,88,,,8,Sc,1398,,6.4
165,格器,2019.3.26 4:00,5.8,,89,,,5,Sc,1227,,6.1
165,格器,2019.3.26 5:00,5.7,,91,,,3,Sc,954,19,5.9
165,格器,2019.3.26 6:00,5.9,,95,,,3,Sc,471,19,5.9
165,格器,2019.3.26 7:00,6.1,,96,0,0.03,0,,342,19,6
165,格器,2019.3.26 8:00,7.4,,93,0.3,0.37,5,Ci,411,19,7.2
165,格器,2019.3.26 9:00,9.7,,83,1,0.97,1,Sc,592,19,9.7
165,格器,2019.3.26 10:00,11.8,,74,1,1.83,0,,666,19,13.8
165,格器,2019.3.26 11:00,12.4,,74,1,2.42,7,Sc,463,19,17.7
165,格器,2019.3.26 12:00,14.2,,69,1,2.92,0,,537,4019,21.7
165,格器,2019.3.26 13:00,15.4,,63,1,3.14,0,,646,40,24.4
165,格器,2019.3.26 14:00,16.4,,58,1,3.05,0,,510,40,25.8
165,格器,2019.3.26 15:00,17,,49,1,2.73,0,,784,40,25.1
165,格器,2019.3.26 16:00,17.6,,46,1,2.18,0,,691,40,22.8
165,格器,2019.3.26 17:00,16.5,,33,1,1.44,0,,857,40,18.5
165,格器,2019.3.26 18:00,15.9,,43,1,0.68,0,,818,40,15.7
165,格器,2019.3.26 19:00,14,,62,0.2,0.12,0,,768,40,13.3
165,格器,2019.3.26 20:00,12.8,,61,,,0,,781,40,11.8
165,格器,2019.3.26 21:00,11.8,,64,,,0,,647,40,10.9
165,格器,2019.3.26 22:00,10.4,,78,,,0,,437,40,10.2
165,格器,2019.3.26 23:00,9.7,,86,,,3,,294,4019,9.7
165,格器,2019.3.27 0:00,9.3,,87,,,0,,236,19,9.3
165,格器,2019.3.27 1:00,9.2,,90,,,1,,175,19,9
165,格器,2019.3.27 2:00,9,,92,,,1,,137,19,8.7
165,格器,2019.3.27 3:00,9.2,,93,,,2,Ci,126,19,8.6
165,格器,2019.3.27 4:00,8.8,,94,,,3,Ci,112,19,8.4
165,格器,2019.3.27 5:00,9,,93,,,6,Ci,117,19,8.4
165,格器,2019.3.27 6:00,8.9,,89,,,2,Ci,180,19,8.2
165,格器,2019.3.27 7:00,9,,85,0,0.03,5,Ci,253,19,8.1
165,格器,2019.3.27 8:00,9.9,,84,0.4,0.4,0,,276,19,9.1
165,格器,2019.3.27 9:00,12.2,,66,1,1.07,3,Ci,556,4019,11.3
165,格器,2019.3.27 10:00,15,,46,1,1.81,0,,956,40,15
165,格器,2019.3.27 11:00,16.6,,37,1,2.28,5,Ci,1330,40,18.2
165,格器,2019.3.27 12:00,17.2,,37,1,2.79,6,Ci,1708,,21.3
165,格器,2019.3.27 13:00,17.4,,38,1,2.57,7,Ci,1782,,21.5
165,格器,2019.3.27 14:00,17.9,,40,1,2.48,7,Ci,1498,,23.4
165,格器,2019.3.27 15:00,17.7,,41,1,2.64,4,Ci,1546,,23
165,格器,2019.3.27 16:00,17.3,,54,1,2.02,5,Ci,1711,,21.5
165,格器,2019.3.27 17:00,15.7,,67,0.6,1.14,5,Ci,1371,,17.9
165,格器,2019.3.27 18:00,14.9,,70,0,0.43,7,Ci,1347,,15.7
165,格器,2019.3.27 19:00,14.1,,75,0,0.08,5,,1278,,14
165,格器,2019.3.27 20:00,13.7,,81,,,10,,923,19,13.6
165,格器,2019.3.27 21:00,13.6,,82,,,10,ScAs,933,19,13.4
165,格器,2019.3.27 22:00,12.7,,88,,,5,,594,19,13.1
165,格器,2019.3.27 23:00,12.2,,91,,,8,,444,19,12.4
165,格器,2019.3.28 0:00,11.9,,92,,,7,Sc,380,19,12.2
165,格器,2019.3.28 1:00,10.9,,93,,,7,,244,19,12
165,格器,2019.3.28 2:00,10.4,,96,,,7,,149,19,11.7
165,格器,2019.3.28 3:00,9.7,,95,,,7,Sc,155,19,11.5
165,格器,2019.3.28 4:00,9.1,,94,,,6,Sc,164,19,11
165,格器,2019.3.28 5:00,8.5,,96,,,9,Sc,111,19,10.7
165,格器,2019.3.28 6:00,8.4,,95,,,10,ScAs,117,19,10.5
165,格器,2019.3.28 7:00,8,,95,0,0.02,7,Sc,129,19,10.2
165,格器,2019.3.28 8:00,7.8,,94,0,0.18,3,Sc,144,19,10.6
165,格器,2019.3.28 9:00,8,,92,0,0.6,7,Sc,149,19,11.8
165,格器,2019.3.28 10:00,9.1,,85,0.6,1.42,5,Ci,185,19,14.4
165,格器,2019.3.28 11:00,10.5,,79,1,2.36,3,Ci,254,19,18.5
165,格器,2019.3.28 12:00,12.3,,71,1,2.49,5,Ci,317,19,20.4
165,格器,2019.3.28 13:00,13.4,,65,1,2.78,6,Ci,449,4019,23
165,格器,2019.3.28 14:00,14.2,,53,1,2.5,6,Ci,606,40,23.7
165,格器,2019.3.28 15:00,15.1,,49,1,2.24,7,Ci,833,40,22.8
165,格器,2019.3.28 16:00,12.4,,62,0.2,1.41,6,Ci,952,40,19.5
165,格器,2019.3.28 17:00,10.7,,63,0.3,1.06,6,Ci,1778,40,16.9
165,格器,2019.3.28 18:00,9.8,,65,0.2,0.51,7,Ci,1798,,14.4
165,格器,2019.3.28 19:00,8.7,,67,0,0.07,10,,1957,,12.5
165,格器,2019.3.28 20:00,8.3,,68,,,6,,1938,,11.2
165,格器,2019.3.28 21:00,8.1,,73,,,9,Ci,1475,,10.7
165,格器,2019.3.28 22:00,7.9,,70,,,8,,1955,,10.1
165,格器,2019.3.28 23:00,7.6,,66,,,10,,2000,,9.6
165,格器,2019.3.29 0:00,7.4,,74,,,9,Ci,1972,,9.2
165,格器,2019.3.29 1:00,6.6,,72,,,4,,1970,,8.5
165,格器,2019.3.29 2:00,6.1,,74,,,7,,1890,,8.2
165,格器,2019.3.29 3:00,5.8,,69,,,5,AcCi,1989,,7.8
165,格器,2019.3.29 4:00,5.4,,73,,,3,Ac,1931,,7.3
165,格器,2019.3.29 5:00,4.9,,74,,,2,Ci,1848,,7
165,格器,2019.3.29 6:00,4.8,,65,,,0,,1969,,6.8
165,格器,2019.3.29 7:00,5,,80,0,0.03,2,Ci,1576,,6.8
165,格器,2019.3.29 8:00,6.7,,73,0.6,0.46,2,Ci,1616,,7.8
165,格器,2019.3.29 9:00,9.2,,49,1,1.18,5,AcCi,1899,,10.2
165,格器,2019.3.29 10:00,9.8,,54,0.8,1.52,8,AcCi,1838,,13
165,格器,2019.3.29 11:00,10.6,,47,1,2.25,4,AcCi,1741,,17.5
165,格器,2019.3.29 12:00,12.8,,36,1,2.91,0,,1801,,21.5
165,格器,2019.3.29 13:00,14.5,,35,1,3.05,0,,1856,,23.8
165,格器,2019.3.29 14:00,15.1,,35,1,2.9,0,,1911,,24.7
165,格器,2019.3.29 15:00,16.1,,40,1,2.55,0,,1762,,24.1
165,格器,2019.3.29 16:00,14.4,,39,1,1.99,3,Ci,1884,,21.7
165,格器,2019.3.29 17:00,14.1,,40,1,1.24,5,Ci,1959,,18
165,格器,2019.3.29 18:00,12.9,,46,0,0.51,5,Ci,1749,,15.4
165,格器,2019.3.29 19:00,11.2,,51,0,0.1,8,,1992,,13.1
165,格器,2019.3.29 20:00,10.2,,51,,,7,,2000,,11.7
165,格器,2019.3.29 21:00,9.5,,67,,,8,Ac,1700,,11.1
165,格器,2019.3.29 22:00,9.1,,67,,,9,,1617,,10.6
165,格器,2019.3.29 23:00,8.8,,70,,,9,,1564,,10.3
165,格器,2019.3.30 0:00,8.4,,73,,,10,As,1502,,9.8
165,格器,2019.3.30 1:00,8,,72,,,9,,1348,,9.7
165,格器,2019.3.30 2:00,7.1,,78,,,10,,1342,,9.3
165,格器,2019.3.30 3:00,6.6,0.1,80,,,10,StNs,907,1901,9
165,格器,2019.3.30 4:00,6.7,,81,,,10,StNs,910,1901,9
165,格器,2019.3.30 5:00,6.2,,86,,,10,StNs,794,1901,9
165,格器,2019.3.30 6:00,6.1,0.1,88,,,10,ScAs,768,1901,8.8
165,格器,2019.3.30 7:00,6.1,,87,0,0.03,7,Ac,792,19,8.6
165,格器,2019.3.30 8:00,6.7,,87,0.6,0.41,0,,769,19,8.9
165,格器,2019.3.30 9:00,7.7,,77,1,1.18,0,,1048,19,11.2
165,格器,2019.3.30 10:00,9.3,,69,1,1.84,0,,1423,,14.6
165,格器,2019.3.30 11:00,10,,68,0.9,2.28,5,Sc,1441,,17.2
165,格器,2019.3.30 12:00,9.5,,68,0.2,1.33,7,Sc,1523,,15.7
165,格器,2019.3.30 13:00,9.5,,66,0.9,2.51,7,Sc,1558,,19.3
165,格器,2019.3.30 14:00,9.4,,66,0.7,2.29,7,Ci,1300,,18.8
165,格器,2019.3.30 15:00,10,,65,1,2.52,6,ScCi,1119,,20.1
165,格器,2019.3.30 16:00,9.8,,64,0.8,1.36,6,Sc,1489,,16.4
165,格器,2019.3.30 17:00,9,,56,0.6,1,7,Sc,1774,,14.1
165,格器,2019.3.30 18:00,8,,55,0.6,0.6,8,Sc,1653,,12.2
165,格器,2019.3.30 19:00,7.2,,49,0.3,0.13,3,,2000,,10
165,格器,2019.3.30 20:00,6.3,,66,,,5,,2000,,9.1
165,格器,2019.3.30 21:00,6.1,,63,,,5,Sc,1993,,8.4
165,格器,2019.3.30 22:00,5.8,,55,,,1,,2000,,7.7
165,格器,2019.3.30 23:00,5.6,,50,,,6,,2000,,7
165,格器,2019.3.31 0:00,5.7,,51,,,5,,1965,,6.8
165,格器,2019.3.31 1:00,5.8,,53,,,10,,1908,,7
165,格器,2019.3.31 2:00,5.8,,47,,,8,,1970,,6.6
165,格器,2019.3.31 3:00,5.7,,46,,,8,Sc,2000,,6.3
165,格器,2019.3.31 4:00,5.5,,46,,,7,Sc,2000,,6
165,格器,2019.3.31 5:00,5.4,,48,,,7,Sc,2000,,5.8
165,格器,2019.3.31 6:00,5.3,,48,,,7,Ci,2000,,5.5
165,格器,2019.3.31 7:00,5.3,,52,0,0.04,6,Ci,2000,,5.5
165,格器,2019.3.31 8:00,6.3,,49,1,0.58,3,Ci,1989,,6.1
165,格器,2019.3.31 9:00,6.9,,45,1,1.3,4,Ci,2000,,7.9
165,格器,2019.3.31 10:00,7.8,,37,0.9,1.88,6,ScCi,1939,,11.8
165,格器,2019.3.31 11:00,7.7,,37,0.9,2.44,3,Sc,2000,,14.2
165,格器,2019.3.31 12:00,8.5,,33,1,3.22,4,Sc,1959,,18.6
165,格器,2019.3.31 13:00,8.5,,35,1,2.97,6,Sc,2000,,19.8
165,格器,2019.3.31 14:00,8.2,,38,0.9,2.66,7,Sc,1969,,18.7
165,格器,2019.3.31 15:00,8.2,,36,0.9,2.87,8,Sc,1975,,20.2
165,格器,2019.3.31 16:00,8,,35,1,2.19,6,Sc,1988,,18
165,格器,2019.3.31 17:00,7.3,,42,0.9,1.49,7,Sc,2000,,14.2
165,格器,2019.3.31 18:00,6.8,,48,0.9,0.78,5,Sc,2000,,11.9
165,格器,2019.3.31 19:00,6,,46,0.5,0.2,0,,2000,,9.6
165,格器,2019.3.31 20:00,5.4,,45,,,1,,2000,,8
165,格器,2019.3.31 21:00,5.2,,48,,,2,Sc,2000,,7.2
165,格器,2019.3.31 22:00,5.2,,53,,,0,,2000,,6.7
165,格器,2019.3.31 23:00,5.3,,50,,,4,,2000,,6.3
165,格器,2019.4.1 0:00,5.2,,49,,,0,,2000,,5.9
165,格器,2019.4.1 1:00,5.1,,49,,,0,,2000,,5.6
165,格器,2019.4.1 2:00,5.1,,49,,,0,,2000,,5.3
165,格器,2019.4.1 3:00,5,,54,,,0,,2000,,5.2
165,格器,2019.4.1 4:00,4.7,,60,,,0,,2000,,5
165,格器,2019.4.1 5:00,4.5,,61,,,0,,2000,,4.8
165,格器,2019.4.1 6:00,4.7,,61,,,0,,2000,,4.7
165,格器,2019.4.1 7:00,4.9,,60,0.1,0.05,0,,2000,,4.8
165,格器,2019.4.1 8:00,6.2,,53,1,0.63,0,,2000,,5.7
165,格器,2019.4.1 9:00,7.6,,42,1,1.39,1,Ci,2000,,8.2
165,格器,2019.4.1 10:00,8.9,,38,1,2.12,0,,1976,,12.7
165,格器,2019.4.1 11:00,8.7,,45,1,2.52,0,,1946,,15.9
165,格器,2019.4.1 12:00,9.3,,39,1,3.01,0,,2000,,20
165,格器,2019.4.1 13:00,10,,36,1,3.24,0,,1992,,22.2
165,格器,2019.4.1 14:00,10.5,,41,1,3.12,0,,2000,,23.2
165,格器,2019.4.1 15:00,10.6,,36,1,2.74,0,,1946,,23.1
165,格器,2019.4.1 16:00,10.7,,46,1,2.14,0,,2000,,20.8
165,格器,2019.4.1 17:00,10.7,,53,1,1.45,0,,2000,,16.9
165,格器,2019.4.1 18:00,9.8,,61,0.3,0.45,7,Sc,2000,,14.3
165,格器,2019.4.1 19:00,9.4,,63,0,0.08,7,,2000,,12.5
165,格器,2019.4.1 20:00,9.1,,70,,,7,,2000,,11.5
165,格器,2019.4.1 21:00,8.6,,77,,,6,Sc,1991,,10.2
165,格器,2019.4.1 22:00,8.8,,83,,,5,,1378,,10.2
165,格器,2019.4.1 23:00,8.6,,82,,,9,,858,19,9.7
165,格器,2019.4.2 0:00,7.9,,85,,,1,Sc,849,19,8.8
165,格器,2019.4.2 1:00,7.2,,85,,,5,,925,19,8.3
165,格器,2019.4.2 2:00,6.5,,85,,,1,,1020,19,7.7
165,格器,2019.4.2 3:00,6.1,,86,,,4,Sc,1138,,7.3
165,格器,2019.4.2 4:00,5.8,,87,,,2,Sc,1121,,6.9
165,格器,2019.4.2 5:00,5.5,,90,,,0,,912,19,6.9
165,格器,2019.4.2 6:00,4.9,,92,,,5,ScCi,673,19,6.2
165,格器,2019.4.2 7:00,3.9,,86,0.1,0.06,3,Ci,908,19,5.9
165,格器,2019.4.2 8:00,5.3,,63,1,0.65,0,,1925,19,6.8
165,格器,2019.4.2 9:00,7.2,,45,1,1.46,3,Ci,1995,,9.5
165,格器,2019.4.2 10:00,8.4,,35,1,2.25,2,Ci,1959,,14.1
165,格器,2019.4.2 11:00,9,,32,1,2.87,0,,2000,,18.7
165,格器,2019.4.2 12:00,10,,32,1,3.21,0,,1917,,22
165,格器,2019.4.2 13:00,11.1,,30,1,3.34,0,,1987,,24.5
165,格器,2019.4.2 14:00,11.3,,26,1,3.26,0,,2000,,24.9
165,格器,2019.4.2 15:00,11,,24,1,2.91,3,Ci,2000,,24.1
165,格器,2019.4.2 16:00,10.5,,33,1,2.25,4,Ci,2000,,22.1
165,格器,2019.4.2 17:00,10.1,,34,1,1.54,3,Ci,2000,,17.3
165,格器,2019.4.2 18:00,9.4,,39,1,0.83,4,Ci,2000,,14.5
165,格器,2019.4.2 19:00,7.9,,46,0.5,0.16,1,,2000,,11.7
165,格器,2019.4.2 20:00,7.1,,54,,,6,,2000,,10.2
165,格器,2019.4.2 21:00,6.8,,62,,,6,Ac,2000,,9.3
165,格器,2019.4.2 22:00,6.2,,63,,,1,,2000,,8.5
165,格器,2019.4.2 23:00,6,,69,,,1,,2000,,7.9
165,格器,2019.4.3 0:00,5.6,,64,,,4,,2000,,7.4
165,格器,2019.4.3 1:00,5,,55,,,3,,2000,,6.8
165,格器,2019.4.3 2:00,4.3,,43,,,2,,2000,,6.2
165,格器,2019.4.3 3:00,4,,47,,,0,,2000,,5.5
165,格器,2019.4.3 4:00,3.4,,66,,,0,,2000,,5.1
165,格器,2019.4.3 5:00,2.8,,53,,,0,,2000,,4.8
165,格器,2019.4.3 6:00,2.6,,56,,,0,,2000,,4.5
165,格器,2019.4.3 7:00,2.5,,58,0.2,0.06,0,,2000,,4.5
165,格器,2019.4.3 8:00,5.3,,60,1,0.64,0,,1905,,6
165,格器,2019.4.3 9:00,7.4,,60,1,1.41,0,,1918,,9.2
165,格器,2019.4.3 10:00,9,,47,1,2.21,0,,2000,,14.4
165,格器,2019.4.3 11:00,10.2,,45,1,2.85,0,,2000,,19.4
165,格器,2019.4.3 12:00,11.6,,37,1,3.2,0,,1924,,22.9
165,格器,2019.4.3 13:00,11.3,,24,1,3.37,0,,1954,,24.6
165,格器,2019.4.3 14:00,11.4,,26,1,3.32,0,,1985,,25.2
165,格器,2019.4.3 15:00,11.4,,45,1,2.98,0,,1982,,24.8
165,格器,2019.4.3 16:00,10.9,,49,1,2.37,0,,1959,,23.1
165,格器,2019.4.3 17:00,10.6,,53,1,1.68,0,,1926,,17.9
165,格器,2019.4.3 18:00,10,,43,1,0.88,0,,1978,,14.9
165,格器,2019.4.3 19:00,8.5,,45,0.6,0.18,0,,2000,,11.9
165,格器,2019.4.3 20:00,7.3,,65,,,0,,1906,,10.4
165,格器,2019.4.3 21:00,6.6,,76,,,1,Ci,1537,,9.3
165,格器,2019.4.3 22:00,6.2,,77,,,1,,1578,,8.6
165,格器,2019.4.3 23:00,5.8,,77,,,0,,1521,,8
165,格器,2019.4.4 0:00,5.6,,75,,,0,,1741,,7.5
165,格器,2019.4.4 1:00,5,,81,,,0,,1516,,7
165,格器,2019.4.4 2:00,4.8,,80,,,0,,1666,,6.4
165,格器,2019.4.4 3:00,4,,85,,,0,,1063,,6
165,格器,2019.4.4 4:00,3.8,,84,,,0,,1163,,5.6
165,格器,2019.4.4 5:00,3.4,,87,,,0,,921,19,5.3
165,格器,2019.4.4 6:00,3.3,,89,,,0,,693,19,5.1
165,格器,2019.4.4 7:00,3.1,,88,0.2,0.07,2,Ci,564,19,5.2
165,格器,2019.4.4 8:00,5.4,,80,1,0.66,0,,752,19,6.6
165,格器,2019.4.4 9:00,8.2,,75,1,1.43,0,,1091,19,9.8
165,格器,2019.4.4 10:00,9.4,,66,1,2.2,0,,1229,,14.8
165,格器,2019.4.4 11:00,10.7,,57,1,2.82,4,Ci,1849,,19.7
165,格器,2019.4.4 12:00,12.3,,44,1,3.16,3,Ci,1936,,23.4
165,格器,2019.4.4 13:00,13.6,,39,1,3.28,4,Ci,2000,,25.9
165,格器,2019.4.4 14:00,12.6,,55,1,3.14,6,Ci,2000,,25.8
165,格器,2019.4.4 15:00,13.5,,33,1,2.78,6,Ci,2000,,25.4
165,格器,2019.4.4 16:00,13.4,,31,1,2.1,7,Ci,1996,,23.1
165,格器,2019.4.4 17:00,12.9,,29,1,1.37,7,Ci,2000,,19
165,格器,2019.4.4 18:00,12,,40,1,0.85,6,Ci,2000,,16.3
165,格器,2019.4.4 19:00,10.8,,41,0.1,0.17,6,,2000,,13.4
165,格器,2019.4.4 20:00,9.6,,58,,,8,,2000,,11.8
165,格器,2019.4.4 21:00,8.7,,53,,,6,Ci,2000,,10.7
165,格器,2019.4.4 22:00,8.3,,68,,,10,,2000,,10.3
165,格器,2019.4.4 23:00,8.3,,59,,,10,,2000,,10
165,格器,2019.4.5 0:00,8.2,,69,,,8,,2000,,9.3
165,格器,2019.4.5 1:00,7.4,,66,,,2,,2000,,8.6
165,格器,2019.4.5 2:00,7,,74,,,3,,2000,,8.3
165,格器,2019.4.5 3:00,7.4,,75,,,7,Ci,1992,,8.5
165,格器,2019.4.5 4:00,8.2,,77,,,6,Ci,1953,,9
165,格器,2019.4.5 5:00,8.2,,81,,,7,Ci,1572,,9
165,格器,2019.4.5 6:00,8.3,,86,,,8,ScCi,1142,,8.8
165,格器,2019.4.5 7:00,8.5,,88,0,0.06,8,Ci,904,19,8.7
165,格器,2019.4.5 8:00,10.4,,86,0.1,0.45,9,Sc,811,19,10.7
165,格器,2019.4.5 9:00,11.3,,84,0.1,0.6,6,Sc,768,19,12.3
165,格器,2019.4.5 10:00,12.9,,79,1,1.72,4,Sc,885,19,15.9
165,格器,2019.4.5 11:00,13.9,,73,1,2.35,3,Sc,872,19,19.5
165,格器,2019.4.5 12:00,14.5,,71,1,2.54,7,Sc,613,19,21.6
165,格器,2019.4.5 13:00,13.8,,72,0.1,1.38,8,Sc,369,19,19.2
165,格器,2019.4.5 14:00,13.7,,74,0.5,2.1,5,Sc,377,19,21.3
165,格器,2019.4.5 15:00,13.8,,71,0.7,1.72,1,Sc,395,19,22.2
165,格器,2019.4.5 16:00,13.8,,72,1,2.29,0,,392,19,22.5
165,格器,2019.4.5 17:00,13.7,,70,1,1.33,0,,423,19,18.6
