지점,지점명,일시,기온(°C),강수량(mm),습도(%),일조(hr),일사(MJ/m2),전운량(10분위),운형(운형약어),시정(10m),현상번호(국내식),지면온도(°C)
259,강진군,2019-06-28 23:00,22.1,,86,,,10,,1053,,22.4
259,강진군,2019-06-29 00:00,21.7,,89,,,10,,723,,22.5
259,강진군,2019-06-29 01:00,21.8,,84,,,10,,670,,22.1
259,강진군,2019-06-29 02:00,21.4,,91,,,10,,906,,22.1
259,강진군,2019-06-29 03:00,21.2,,92,,,8,,901,,21.9
259,강진군,2019-06-29 04:00,21.5,,89,,,10,,1129,,21.9
259,강진군,2019-06-29 05:00,21.1,,88,,,10,,1655,,21.8
259,강진군,2019-06-29 06:00,21.4,,89,0,0,10,,2075,,22.2
259,강진군,2019-06-29 07:00,21.6,.1,90,0,0,10,,1431,,22.4
259,강진군,2019-06-29 08:00,21.6,.4,91,0,0,10,,1109,,22.4
259,강진군,2019-06-29 09:00,21.2,6.5,94,0,.01,10,,494,,22.5
259,강진군,2019-06-29 10:00,21.6,2,94,0,.08,10,,1383,,23
259,강진군,2019-06-29 11:00,22,1,92,0,.05,10,,1573,,23.2
259,강진군,2019-06-29 12:00,21.9,7,94,0,.02,10,,648,,23.2
259,강진군,2019-06-29 13:00,22.2,3,92,0,.13,10,,1667,,23.6
259,강진군,2019-06-29 14:00,22.5,2,92,0,.01,10,,1014,,23.1
259,강진군,2019-06-29 15:00,22,7.5,94,0,0,10,,723,,22.6
259,강진군,2019-06-29 16:00,21.9,21,95,0,0,10,,164,,22.3
259,강진군,2019-06-29 17:00,22.4,24,96,0,0,10,,961,,22.6
259,강진군,2019-06-29 18:00,22.7,2,96,0,0,10,,1656,,22.8
259,강진군,2019-06-29 19:00,24.5,.5,92,0,0,8,,1484,,23.5
259,강진군,2019-06-29 20:00,23.4,0,93,0,0,9,,681,,23.1
259,강진군,2019-06-29 21:00,22.9,0,93,,,9,,726,,22.9
259,강진군,2019-06-29 22:00,22.6,.5,94,,,10,,425,,22.8
259,강진군,2019-06-29 23:00,22.5,,93,,,9,,1378,,22.6
259,강진군,2019-06-30 00:00,22.6,,93,,,8,,727,,22.6
259,강진군,2019-06-30 01:00,23,,91,,,9,,1325,,22.7
259,강진군,2019-06-30 02:00,22.7,,89,,,7,,2775,,22.4
259,강진군,2019-06-30 03:00,22.4,,89,,,9,,2438,,22.2
259,강진군,2019-06-30 04:00,22.5,,86,,,9,,1886,,21.9
259,강진군,2019-06-30 05:00,22,,87,,,9,,1330,,21.3
259,강진군,2019-06-30 06:00,22,,86,0,0,10,,793,,21.6
259,강진군,2019-06-30 07:00,22.3,,86,0,0,10,,957,,22.4
259,강진군,2019-06-30 08:00,22.5,,85,0,.02,9,,999,,22.9
259,강진군,2019-06-30 09:00,24,,78,.1,.93,10,,1801,,26.6
259,강진군,2019-06-30 10:00,24.3,,76,0,.84,10,,1746,,27
259,강진군,2019-06-30 11:00,25.1,,74,.1,1.11,10,,1902,,29.4
259,강진군,2019-06-30 12:00,26.5,,72,.3,1.36,8,,1844,,31.4
259,강진군,2019-06-30 13:00,27.2,,65,.3,1.68,10,,1720,,33.1
259,강진군,2019-06-30 14:00,28.4,,64,.8,2.16,10,,2294,,34.8
259,강진군,2019-06-30 15:00,26.9,,67,.2,.62,10,,3304,,29.9
259,강진군,2019-06-30 16:00,27.1,,65,.3,.96,9,,3398,,30
259,강진군,2019-06-30 17:00,26.2,,74,.1,.46,10,,2200,,28.3
259,강진군,2019-06-30 18:00,25.5,,76,.1,.17,10,,2172,,27.3
259,강진군,2019-06-30 19:00,24.1,,79,.1,.11,8,,1008,,25
259,강진군,2019-06-30 20:00,23.2,,82,0,0,9,,1932,,23.3
259,강진군,2019-06-30 21:00,22.6,,86,,,5,,2904,,22.7
259,강진군,2019-06-30 22:00,22.3,,86,,,5,,2338,,22.2
259,강진군,2019-06-30 23:00,21.8,,90,,,7,,2353,,22
259,강진군,2019-07-01 00:00,21.3,,91,,,5,,2684,,21.6
259,강진군,2019-07-01 01:00,20.9,,93,,,5,,1694,,21.3
259,강진군,2019-07-01 02:00,20.5,,93,,,5,,1365,,21
259,강진군,2019-07-01 03:00,20.4,,94,,,4,,1356,,20.6
259,강진군,2019-07-01 04:00,20.1,,95,,,7,,381,,20.6
259,강진군,2019-07-01 05:00,20.1,,95,,,6,,941,,20.7
259,강진군,2019-07-01 06:00,20.2,,95,0,0,8,,2127,,21.3
259,강진군,2019-07-01 07:00,21.2,,92,0,.06,8,,3961,,22.9
259,강진군,2019-07-01 08:00,22,,88,.1,.12,10,,3627,,23.8
259,강진군,2019-07-01 09:00,23.3,,82,0,.3,9,,4693,,25.7
259,강진군,2019-07-01 10:00,24.4,,75,0,.56,10,,4830,,26.8
259,강진군,2019-07-01 11:00,24.8,0,74,0,.34,10,,2415,,27.1
259,강진군,2019-07-01 12:00,24.8,0,75,0,.3,10,,2400,,26.8
259,강진군,2019-07-01 13:00,24.8,.4,82,0,.21,10,,2079,,26.9
259,강진군,2019-07-01 14:00,24.4,0,84,0,.18,10,,4499,,26.5
259,강진군,2019-07-01 15:00,24.7,,85,0,.16,10,,1755,,26.7
259,강진군,2019-07-01 16:00,24.7,,83,0,.27,10,,3085,,26.9
259,강진군,2019-07-01 17:00,23.9,,85,0,.03,10,,2832,,25.4
259,강진군,2019-07-01 18:00,23.9,,81,0,.11,10,,4546,,25.4
259,강진군,2019-07-01 19:00,23.5,,82,.1,.05,9,,3465,,24
259,강진군,2019-07-01 20:00,23,,82,0,0,9,,3071,,23.5
259,강진군,2019-07-01 21:00,22.5,,85,,,9,,1523,,22.9
259,강진군,2019-07-01 22:00,22,,89,,,9,,1272,,22.3
259,강진군,2019-07-01 23:00,22.1,,90,,,10,,993,,22.7
259,강진군,2019-07-02 00:00,22.2,,89,,,8,,1357,,22.8
259,강진군,2019-07-02 01:00,21.9,.5,92,,,8,,749,,22.7
259,강진군,2019-07-02 02:00,21.8,,92,,,6,,699,,22.7
259,강진군,2019-07-02 03:00,21.9,,89,,,7,,1287,,22.4
259,강진군,2019-07-02 04:00,21.8,,89,,,6,,837,,22.1
259,강진군,2019-07-02 05:00,21.7,,89,,,7,,1309,,22
259,강진군,2019-07-02 06:00,21.2,,90,0,0,5,,1320,,21.4
259,강진군,2019-07-02 07:00,22.1,,85,.5,.18,6,,1888,,22.8
259,강진군,2019-07-02 08:00,23.2,,77,.9,.65,6,,1845,,25.4
259,강진군,2019-07-02 09:00,24.1,,75,.9,1.1,6,,2089,,29
259,강진군,2019-07-02 10:00,25.2,,68,1,1.96,7,,1812,,31.9
259,강진군,2019-07-02 11:00,26.3,,63,1,1.98,8,,2025,,33.4
259,강진군,2019-07-02 12:00,26.6,,63,1,2.04,7,,1850,,33.7
259,강진군,2019-07-02 13:00,27.3,,54,1,2.42,7,,1974,,35
259,강진군,2019-07-02 14:00,28.1,,55,1,2.4,7,,2164,,36.5
259,강진군,2019-07-02 15:00,27.9,,59,1,2.03,5,,2177,,33.2
259,강진군,2019-07-02 16:00,27.8,,56,.9,1.86,6,,2258,,30.9
259,강진군,2019-07-02 17:00,28.2,,57,1,1.39,6,,2749,,31.7
259,강진군,2019-07-02 18:00,27.3,,62,1,.85,5,,1512,,27.8
259,강진군,2019-07-02 19:00,26.1,,65,1,.31,8,,1424,,25.9
259,강진군,2019-07-02 20:00,24.4,,74,.3,.01,8,,1650,,24
259,강진군,2019-07-02 21:00,23.2,,77,,,8,,1470,,22.9
259,강진군,2019-07-02 22:00,22.3,,83,,,7,,1050,,22.4
259,강진군,2019-07-02 23:00,21.6,,88,,,10,,1033,,22.1
259,강진군,2019-07-03 00:00,21.1,,88,,,9,,961,,21.7
259,강진군,2019-07-03 01:00,20.8,,90,,,8,,651,,21.3
259,강진군,2019-07-03 02:00,20.3,,91,,,10,,849,,21.1
259,강진군,2019-07-03 03:00,20.1,,92,,,10,,691,,21
259,강진군,2019-07-03 04:00,20.1,,91,,,10,,889,,20.9
259,강진군,2019-07-03 05:00,20.2,,88,,,9,,944,,20.4
259,강진군,2019-07-03 06:00,20.2,,88,0,0,7,,1017,,20.4
259,강진군,2019-07-03 07:00,21.3,,83,.4,.13,6,,1044,,22
259,강진군,2019-07-03 08:00,21.8,,80,.5,.35,10,,1226,,23.9
259,강진군,2019-07-03 09:00,22.1,,76,0,.31,9,,1214,,23.8
259,강진군,2019-07-03 10:00,25.2,,63,.6,1.35,8,,1419,,31.5
259,강진군,2019-07-03 11:00,26.3,,62,.7,1.75,8,,1528,,31.6
259,강진군,2019-07-03 12:00,27.1,,49,.7,2.21,7,,1769,,32
259,강진군,2019-07-03 13:00,28.3,,50,.2,1.41,9,,1725,,32.1
259,강진군,2019-07-03 14:00,27.7,,52,.4,1.52,10,,2157,,30.9
259,강진군,2019-07-03 15:00,26.4,,61,.1,.8,10,,1571,,29.1
259,강진군,2019-07-03 16:00,26.7,,59,.5,1.08,10,,1736,,30.6
259,강진군,2019-07-03 17:00,26.7,,58,.4,.66,9,,1521,,29.8
259,강진군,2019-07-03 18:00,26.6,,59,.9,.75,6,,1552,,26.9
259,강진군,2019-07-03 19:00,25.6,,64,.9,.16,4,,929,,24.8
259,강진군,2019-07-03 20:00,23.4,,80,0,0,6,,977,,23.4
259,강진군,2019-07-03 21:00,22.5,,84,,,6,,1097,,22.4
259,강진군,2019-07-03 22:00,22.5,,82,,,7,,900,,22.1
259,강진군,2019-07-03 23:00,21.2,,90,,,5,,998,,21.4
259,강진군,2019-07-04 00:00,20.5,,90,,,8,,722,,21.1
259,강진군,2019-07-04 01:00,20.1,,92,,,7,,787,,20.5
259,강진군,2019-07-04 02:00,19.6,,92,,,6,,696,,20.3
259,강진군,2019-07-04 03:00,19,,93,,,6,,1017,,19.8
259,강진군,2019-07-04 04:00,19,,94,,,5,,1239,,19.5
259,강진군,2019-07-04 05:00,18.7,,95,,,6,,37,,19.6
259,강진군,2019-07-04 06:00,18.6,,96,0,0,5,,38,,20.2
259,강진군,2019-07-04 07:00,19.3,,96,0,.12,0,,298,,21.7
259,강진군,2019-07-04 08:00,21.8,,91,.6,.65,0,,1574,,24.8
259,강진군,2019-07-04 09:00,24.7,,73,1,1.41,5,,3861,,30.3
259,강진군,2019-07-04 10:00,26.8,,66,1,2.15,5,,4830,,34.6
259,강진군,2019-07-04 11:00,28,,56,1,2.63,5,,4830,,35.9
259,강진군,2019-07-04 12:00,29.7,,55,1,2.79,6,,4830,,37.9
259,강진군,2019-07-04 13:00,29.8,,49,1,2.8,5,,4830,,39.5
259,강진군,2019-07-04 14:00,31.5,,51,1,2.92,4,,4830,,41.5
259,강진군,2019-07-04 15:00,30.4,,52,1,2.64,0,,4830,,40.3
259,강진군,2019-07-04 16:00,29.9,,53,1,2.18,1,,4830,,37.3
259,강진군,2019-07-04 17:00,30,,51,1,1.5,1,,4830,,34.1
259,강진군,2019-07-04 18:00,29.1,,53,1,.8,5,,4830,,29.5
259,강진군,2019-07-04 19:00,27.2,,61,.8,.12,1,,4830,,26.9
259,강진군,2019-07-04 20:00,25.6,,72,0,0,5,,4830,,25.5
259,강진군,2019-07-04 21:00,24.4,,74,,,5,,4830,,24.1
259,강진군,2019-07-04 22:00,23.1,,81,,,9,,4830,,23.5
259,강진군,2019-07-04 23:00,22.6,,83,,,9,,4830,,23.1
259,강진군,2019-07-05 00:00,22.1,,85,,,10,,1794,,22.8
259,강진군,2019-07-05 01:00,21.7,,87,,,10,,1516,,22.5
259,강진군,2019-07-05 02:00,21.5,,89,,,10,,1768,,22.3
259,강진군,2019-07-05 03:00,21.1,,89,,,10,,1744,,22.1
259,강진군,2019-07-05 04:00,20.9,,90,,,9,,1435,,21.8
259,강진군,2019-07-05 05:00,20.7,,89,,,10,,1587,,21.6
259,강진군,2019-07-05 06:00,20.6,,90,0,0,8,,1932,,21.7
259,강진군,2019-07-05 07:00,21.6,,87,0,.04,8,,1957,,23.3
259,강진군,2019-07-05 08:00,23.1,,81,.2,.38,8,,1979,,25.9
259,강진군,2019-07-05 09:00,25.2,,72,.1,.85,9,,2388,,29
259,강진군,2019-07-05 10:00,27.7,,63,.9,1.43,9,,2870,,31.7
259,강진군,2019-07-05 11:00,28.6,,60,0,1.15,9,,3049,,31.7
259,강진군,2019-07-05 12:00,28.6,,60,.3,1.3,10,,2821,,34.2
259,강진군,2019-07-05 13:00,29.6,,60,1,1.97,8,,3790,,36.6
259,강진군,2019-07-05 14:00,31.6,,48,1,2.62,6,,3959,,39.9
259,강진군,2019-07-05 15:00,31.6,,46,.9,1.99,5,,4622,,39.5
259,강진군,2019-07-05 16:00,31.1,,44,1,2.17,0,,4830,,38.2
259,강진군,2019-07-05 17:00,30.8,,45,1,1.47,0,,4828,,34.6
259,강진군,2019-07-05 18:00,29,,62,1,.74,0,,2782,,30.3
259,강진군,2019-07-05 19:00,27.3,,66,1,.12,0,,1938,,27.5
259,강진군,2019-07-05 20:00,25.4,,73,0,0,1,,1554,,25.5
259,강진군,2019-07-05 21:00,24.2,,77,,,1,,1139,,24.5
259,강진군,2019-07-05 22:00,23.4,,81,,,1,,1080,,23.7
259,강진군,2019-07-05 23:00,22.3,,89,,,0,,868,,23
259,강진군,2019-07-06 00:00,21.8,,88,,,1,,980,,22.5
259,강진군,2019-07-06 01:00,21.2,,91,,,3,,898,,22.2
259,강진군,2019-07-06 02:00,21,,91,,,4,,1333,,21.8
259,강진군,2019-07-06 03:00,20.6,,92,,,0,,840,,21.5
259,강진군,2019-07-06 04:00,20.2,,94,,,0,,601,,20.9
259,강진군,2019-07-06 05:00,19.6,,95,,,1,,58,,20.6
259,강진군,2019-07-06 06:00,19.7,,96,0,0,0,,24,,21.6
259,강진군,2019-07-06 07:00,19.9,,96,0,0,0,,28,,23
259,강진군,2019-07-06 08:00,20.6,,96,.1,.22,0,,147,,25.8
259,강진군,2019-07-06 09:00,24.5,,81,1,1.41,0,,1985,,31.5
259,강진군,2019-07-06 10:00,28.4,,51,1,2.16,0,,4830,,34.5
259,강진군,2019-07-06 11:00,28.9,,46,1,2.61,0,,4830,,37.5
259,강진군,2019-07-06 12:00,29,,40,1,2.89,2,,4830,,40.2
259,강진군,2019-07-06 13:00,29.5,,47,1,2.84,0,,4830,,42.1
259,강진군,2019-07-06 14:00,29.2,,45,1,2.81,0,,4830,,42
259,강진군,2019-07-06 15:00,29.3,,47,1,2.64,0,,4830,,41.6
259,강진군,2019-07-06 16:00,29.1,,54,1,2.21,0,,4830,,39.3
259,강진군,2019-07-06 17:00,28.8,,54,1,1.56,0,,4830,,35
259,강진군,2019-07-06 18:00,28.3,,52,1,.95,0,,4830,,30
259,강진군,2019-07-06 19:00,27,,59,1,.22,0,,4830,,27.6
259,강진군,2019-07-06 20:00,25,,67,0,0,0,,1597,,25.4
259,강진군,2019-07-06 21:00,23.1,,75,,,0,,1564,,23.9
259,강진군,2019-07-06 22:00,21.7,,81,,,0,,1451,,22.9
259,강진군,2019-07-06 23:00,21.1,,83,,,5,,1546,,22.2
259,강진군,2019-07-07 00:00,20.4,,89,,,3,,1751,,21.6
259,강진군,2019-07-07 01:00,19.7,,90,,,5,,1132,,21.2
259,강진군,2019-07-07 02:00,19.8,,90,,,5,,1458,,20.8
259,강진군,2019-07-07 03:00,19.1,,91,,,7,,1306,,20.5
259,강진군,2019-07-07 04:00,20.6,,85,,,8,,1699,,20.6
259,강진군,2019-07-07 05:00,19.5,,89,,,8,,1230,,20.4
259,강진군,2019-07-07 06:00,20.7,,80,0,0,9,,1494,,20.7
259,강진군,2019-07-07 07:00,21.5,,78,0,.03,8,,1616,,21.7
259,강진군,2019-07-07 08:00,23.6,,68,.7,.46,2,,1696,,23.9
259,강진군,2019-07-07 09:00,25,,64,1,1.52,0,,1751,,28.7
259,강진군,2019-07-07 10:00,25.4,,59,1,2.1,0,,1822,,32.7
259,강진군,2019-07-07 11:00,25.6,,59,1,2.14,5,,1834,,33.7
259,강진군,2019-07-07 12:00,26.6,,59,1,2.33,6,,1992,,36.5
259,강진군,2019-07-07 13:00,26.5,,59,.7,2.1,8,,1930,,34.5
259,강진군,2019-07-07 14:00,26.4,,58,.6,1.48,9,,1920,,33.4
259,강진군,2019-07-07 15:00,25.6,,65,.3,1.28,8,,1957,,34.3
259,강진군,2019-07-07 16:00,24.1,,65,0,.2,10,,2000,,28.5
259,강진군,2019-07-07 17:00,23.7,,65,0,.02,10,,1735,,26.5
259,강진군,2019-07-07 18:00,24,,64,.1,.16,9,,2055,,26.4
259,강진군,2019-07-07 19:00,23.7,,64,.1,.1,8,,2209,,25
259,강진군,2019-07-07 20:00,22.7,,69,0,0,8,,1565,,23.5
259,강진군,2019-07-07 21:00,22.5,,68,,,10,,1470,,22.6
259,강진군,2019-07-07 22:00,22.2,,69,,,10,,1207,,22.4
259,강진군,2019-07-07 23:00,21.7,.1,72,,,10,,1752,,21.7
259,강진군,2019-07-08 00:00,21,.2,80,,,10,,1892,,21.8
259,강진군,2019-07-08 01:00,21.1,.5,76,,,10,,1875,,21.2
259,강진군,2019-07-08 02:00,20,1,87,,,10,,2267,,21.2
259,강진군,2019-07-08 03:00,19.8,0,86,,,6,,1724,,20.5
259,강진군,2019-07-08 04:00,20,,86,,,8,,1306,,20.8
259,강진군,2019-07-08 05:00,20.3,,79,,,8,,2187,,20.4
259,강진군,2019-07-08 06:00,19.4,,88,0,0,7,,1425,,20.5
259,강진군,2019-07-08 07:00,20.2,,84,0,0,8,,1413,,21.6
259,강진군,2019-07-08 08:00,21.2,,77,0,.04,10,,1343,,23
259,강진군,2019-07-08 09:00,22.2,,70,0,.32,10,,1576,,24.8
259,강진군,2019-07-08 10:00,23.7,,65,.1,1.02,8,,1583,,28.6
259,강진군,2019-07-08 11:00,25.3,,60,1,2.72,7,,1458,,33.6
259,강진군,2019-07-08 12:00,26.5,,58,1,2.83,5,,1588,,36.3
259,강진군,2019-07-08 13:00,25.9,,62,.9,2.62,8,,1630,,36.2
259,강진군,2019-07-08 14:00,25.9,,62,.5,1.48,8,,1662,,33.3
259,강진군,2019-07-08 15:00,27.1,,57,.7,1.9,8,,1652,,34.6
259,강진군,2019-07-08 16:00,26.3,,56,.8,1.94,9,,1648,,33.4
259,강진군,2019-07-08 17:00,25.9,,59,0,.62,8,,1622,,30.3
259,강진군,2019-07-08 18:00,24.7,,65,.1,.1,5,,1712,,27.8
259,강진군,2019-07-08 19:00,23.6,,71,0,0,5,,1014,,25.2
259,강진군,2019-07-08 20:00,22.8,,74,0,0,10,,1601,,23.9
259,강진군,2019-07-08 21:00,22.4,,76,,,9,,1803,,23.5
259,강진군,2019-07-08 22:00,22,,82,,,9,,1860,,23.2
259,강진군,2019-07-08 23:00,21.8,,82,,,8,,1762,,22.9
259,강진군,2019-07-09 00:00,21.4,,85,,,8,,1729,,22.4
259,강진군,2019-07-09 01:00,21.4,,83,,,9,,1671,,22.5
259,강진군,2019-07-09 02:00,21.4,,82,,,9,,1629,,22.5
259,강진군,2019-07-09 03:00,21,,88,,,8,,1467,,22.3
259,강진군,2019-07-09 04:00,20.9,,88,,,10,,1146,,22.1
259,강진군,2019-07-09 05:00,20.6,,88,,,10,,1466,,21.8
259,강진군,2019-07-09 06:00,20.7,,87,0,0,10,,1594,,22
259,강진군,2019-07-09 07:00,21.2,,85,0,0,5,,1404,,23.3
259,강진군,2019-07-09 08:00,23.1,,73,.3,.44,7,,1429,,25.6
259,강진군,2019-07-09 09:00,24.5,,63,.8,1.15,8,,1760,,28.9
259,강진군,2019-07-09 10:00,24.7,,62,.1,.74,9,,1661,,29.9
259,강진군,2019-07-09 11:00,25.6,,63,.7,1.96,10,,1695,,32
259,강진군,2019-07-09 12:00,26,,54,.1,1.42,10,,1773,,32.6
259,강진군,2019-07-09 13:00,25.9,,57,.1,1.73,10,,1868,,33.1
259,강진군,2019-07-09 14:00,25.3,,61,0,.8,10,,1705,,30.1
259,강진군,2019-07-09 15:00,24.9,,60,0,.36,10,,1684,,28.3
259,강진군,2019-07-09 16:00,25.4,,60,0,.68,9,,1749,,29
259,강진군,2019-07-09 17:00,25.4,,61,.2,.56,8,,1694,,28.3
259,강진군,2019-07-09 18:00,25.1,,64,0,.07,9,,1762,,26.8
259,강진군,2019-07-09 19:00,23.9,,70,0,.02,8,,1719,,25.1
259,강진군,2019-07-09 20:00,23.6,,70,0,0,8,,1681,,24.3
259,강진군,2019-07-09 21:00,23,,76,,,7,,1520,,23.7
259,강진군,2019-07-09 22:00,22.8,,77,,,8,,1756,,23.5
259,강진군,2019-07-09 23:00,22.1,,82,,,7,,1548,,23
259,강진군,2019-07-10 00:00,22,,85,,,10,,1405,,23
259,강진군,2019-07-10 01:00,21.8,,86,,,9,,1326,,22.9
259,강진군,2019-07-10 02:00,22.2,,80,,,10,,1292,,22.3
259,강진군,2019-07-10 03:00,22.2,,81,,,10,,1709,,22.3
259,강진군,2019-07-10 04:00,22.4,,69,,,9,,2127,,21.8
259,강진군,2019-07-10 05:00,22.3,,68,,,10,,2200,,21.7
259,강진군,2019-07-10 06:00,22.1,,69,0,0,10,,1800,,21.6
259,강진군,2019-07-10 07:00,22.2,,68,0,0,10,,2287,,21.7
259,강진군,2019-07-10 08:00,22.3,,71,0,.01,10,,2363,,22.5
259,강진군,2019-07-10 09:00,22,,73,0,.01,10,,1832,,22.6
259,강진군,2019-07-10 10:00,21.7,0,78,0,.18,10,,1852,,23.2
259,강진군,2019-07-10 11:00,21.5,.3,83,0,.08,10,,1631,,23.8
259,강진군,2019-07-10 12:00,21.1,3.2,86,0,.29,10,,860,,24
259,강진군,2019-07-10 13:00,21,4.5,86,0,.17,10,,336,,22.8
259,강진군,2019-07-10 14:00,20.8,7.5,93,0,.16,10,,437,,23.3
259,강진군,2019-07-10 15:00,21.3,3.5,89,0,.1,10,,753,,23
259,강진군,2019-07-10 16:00,21.2,5.5,91,0,.02,10,,561,,22.6
259,강진군,2019-07-10 17:00,21.3,3,91,0,0,10,,1754,,22.6
259,강진군,2019-07-10 18:00,21,3,91,0,0,10,,611,,22
259,강진군,2019-07-10 19:00,21,3.5,91,0,0,10,,559,,21.8
259,강진군,2019-07-10 20:00,21.1,2.5,90,0,0,4,,566,,21.7
259,강진군,2019-07-10 21:00,20.9,2,92,,,2,,975,,21.7
259,강진군,2019-07-10 22:00,20.9,1,93,,,9,,1296,,21.7
259,강진군,2019-07-10 23:00,20.8,.5,93,,,7,,1228,,21.7
259,강진군,2019-07-11 00:00,21,0,91,,,6,,2510,,21.6
259,강진군,2019-07-11 01:00,21.4,,88,,,7,,1799,,21.6
259,강진군,2019-07-11 02:00,21.1,.1,90,,,8,,1400,,21.6
259,강진군,2019-07-11 03:00,21.2,,88,,,7,,1606,,21.5
259,강진군,2019-07-11 04:00,21.1,,88,,,5,,1512,,21.5
259,강진군,2019-07-11 05:00,20.4,,93,,,7,,1600,,20.7
259,강진군,2019-07-11 06:00,20.5,,91,0,0,5,,1446,,20.9
259,강진군,2019-07-11 07:00,21.3,,88,0,0,8,,1385,,22.1
259,강진군,2019-07-11 08:00,22,,83,0,.09,7,,1336,,23.3
259,강진군,2019-07-11 09:00,22.6,,80,.2,.73,8,,1237,,26.4
259,강진군,2019-07-11 10:00,22.9,,78,.3,1.03,9,,1445,,26.6
259,강진군,2019-07-11 11:00,23.7,,79,.1,.93,8,,1379,,27.1
259,강진군,2019-07-11 12:00,23.8,,73,.6,1.52,9,,1702,,29.1
259,강진군,2019-07-11 13:00,23.7,,76,.2,1.22,9,,1938,,27.5
259,강진군,2019-07-11 14:00,23.5,,75,.2,.81,9,,1846,,26
259,강진군,2019-07-11 15:00,23.6,,76,0,.21,10,,1877,,25.5
259,강진군,2019-07-11 16:00,23.9,,72,0,.24,5,,1952,,25.3
259,강진군,2019-07-11 17:00,23.9,,74,0,.41,4,,2044,,25.6
259,강진군,2019-07-11 18:00,23.4,,74,0,.03,5,,2112,,23.8
259,강진군,2019-07-11 19:00,22.8,,76,0,0,7,,2022,,22.9
259,강진군,2019-07-11 20:00,22.4,,77,0,0,7,,2351,,22
259,강진군,2019-07-11 21:00,22.2,,77,,,9,,2630,,21.9
259,강진군,2019-07-11 22:00,22,,78,,,8,,2505,,21.8
259,강진군,2019-07-11 23:00,21.9,,75,,,9,,2521,,21.7
259,강진군,2019-07-12 00:00,21.7,,78,,,9,,2549,,21.6
259,강진군,2019-07-12 01:00,21.6,,78,,,9,,2590,,21.5
259,강진군,2019-07-12 02:00,21.2,,81,,,9,,2488,,21.6
259,강진군,2019-07-12 03:00,20.8,,82,,,9,,2560,,21.4
259,강진군,2019-07-12 04:00,20.9,,81,,,7,,2584,,21.4
259,강진군,2019-07-12 05:00,20,,87,,,5,,1470,,20.2
259,강진군,2019-07-12 06:00,20.3,,87,0,0,7,,1364,,21.1
259,강진군,2019-07-12 07:00,20.8,,87,.1,.01,8,,1239,,22.2
259,강진군,2019-07-12 08:00,22.1,,80,.1,.24,8,,1214,,24.2
259,강진군,2019-07-12 09:00,23.9,,69,.9,1.45,1,,1357,,29.3
259,강진군,2019-07-12 10:00,24.1,,68,.9,1.46,2,,1324,,29.4
259,강진군,2019-07-12 11:00,25.1,,63,.7,1.48,6,,1409,,30.1
259,강진군,2019-07-12 12:00,26.6,,62,1,2.46,7,,1430,,35.9
259,강진군,2019-07-12 13:00,27.3,,61,1,2.54,8,,1479,,36
259,강진군,2019-07-12 14:00,27.9,,58,1,2.37,7,,1474,,37.8
259,강진군,2019-07-12 15:00,28.1,,54,1,2.42,8,,1548,,35
259,강진군,2019-07-12 16:00,27.6,,58,.7,1.38,9,,1397,,32.1
259,강진군,2019-07-12 17:00,27.8,,60,.7,1.12,7,,1442,,30.5
259,강진군,2019-07-12 18:00,25.9,,68,.2,.22,10,,1170,,26.8
259,강진군,2019-07-12 19:00,24.9,,74,0,0,10,,1289,,25.2
259,강진군,2019-07-12 20:00,23.4,,78,0,0,10,,1432,,24.2
259,강진군,2019-07-12 21:00,23.1,,81,,,10,,1370,,23.7
259,강진군,2019-07-12 22:00,22.6,,83,,,10,,1289,,23.4
259,강진군,2019-07-12 23:00,22.3,,84,,,10,,1325,,23.1
259,강진군,2019-07-13 00:00,21.9,,85,,,10,,1283,,22.8
259,강진군,2019-07-13 01:00,21.6,,86,,,10,,2010,,22.6
259,강진군,2019-07-13 02:00,21.5,,86,,,10,,1834,,22.4
259,강진군,2019-07-13 03:00,21,,90,,,10,,690,,22.2
259,강진군,2019-07-13 04:00,20.9,,91,,,10,,1039,,22
259,강진군,2019-07-13 05:00,20.8,,91,,,10,,1262,,22
259,강진군,2019-07-13 06:00,20.4,.5,93,0,0,10,,1572,,21.8
259,강진군,2019-07-13 07:00,20.3,.5,93,0,0,10,,1785,,22
259,강진군,2019-07-13 08:00,21.1,,91,0,.04,10,,1380,,23.5
259,강진군,2019-07-13 09:00,21.3,,90,0,.08,10,,1101,,23.6
259,강진군,2019-07-13 10:00,22.4,.5,81,0,.52,10,,1366,,26.9
259,강진군,2019-07-13 11:00,23.9,0,77,.1,1.11,10,,1382,,30.5
259,강진군,2019-07-13 12:00,23.9,,75,.1,1.02,10,,1742,,29.2
259,강진군,2019-07-13 13:00,24.7,,68,.2,1.22,10,,1806,,30.5
259,강진군,2019-07-13 14:00,24.9,,73,.1,1.33,9,,1547,,30.3
259,강진군,2019-07-13 15:00,25.2,,72,.3,1.36,10,,1471,,30.8
259,강진군,2019-07-13 16:00,26.3,,68,.6,1.46,8,,1451,,31
259,강진군,2019-07-13 17:00,26.7,,66,.7,1.06,9,,1415,,30.7
259,강진군,2019-07-13 18:00,24.7,,75,.2,.21,9,,1268,,26.9
259,강진군,2019-07-13 19:00,24.1,,76,0,.01,9,,1393,,25.2
259,강진군,2019-07-13 20:00,23.3,,81,0,0,9,,1683,,23.7
