지점,지점명,일시,기온(°C),강수량(mm),습도(%),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),운형(운형약어),시정(10m),현상번호(국내식),지면온도(°C)
155,창원,2020-07-14 16:00,19.7,.1,92,0,.36,,10,StNs,339,1902,23.7
155,창원,2020-07-14 17:00,19.7,0,92,0,.24,,10,StNs,473,1902,22.8
155,창원,2020-07-14 18:00,19.3,.3,93,0,.09,,10,StNs,861,190201,21.7
155,창원,2020-07-14 19:00,18.9,2.9,94,0,.01,,10,StNs,177,1901,20.8
155,창원,2020-07-14 20:00,18.6,.8,95,0,0,,10,StNs,280,1901,20.1
155,창원,2020-07-14 21:00,18.6,.1,95,,,,10,ScAs,910,1901,20
155,창원,2020-07-14 22:00,18.5,,94,,,,10,,1234,19,19.8
155,창원,2020-07-14 23:00,18.4,,95,,,,10,,963,19,19.6
155,창원,2020-07-15 00:00,18.6,,95,,,,10,,736,19,19.6
155,창원,2020-07-15 01:00,18.9,,95,,,,9,,938,19,19.5
155,창원,2020-07-15 02:00,18.6,,95,,,,10,,381,19,19.5
155,창원,2020-07-15 03:00,18.9,,94,,,,10,ScAs,1005,19,19.4
155,창원,2020-07-15 04:00,18.5,,95,,,,10,ScAs,828,19,19.4
155,창원,2020-07-15 05:00,18.6,,94,,,,10,ScAs,585,19,19.4
155,창원,2020-07-15 06:00,18.6,0,92,0,0,,10,ScAs,700,1901,19.4
155,창원,2020-07-15 07:00,18.5,.1,93,0,.06,,10,ScAs,527,1901,20
155,창원,2020-07-15 08:00,18.8,.6,94,0,.28,,10,StNs,345,1901,21.6
155,창원,2020-07-15 09:00,18.7,.6,93,0,.36,,10,StNs,302,1901,22.1
155,창원,2020-07-15 10:00,18.6,1.2,94,0,.38,,10,StNs,208,1901,22.3
155,창원,2020-07-15 11:00,18.7,.9,94,0,.36,,10,StNs,226,1901,22.4
155,창원,2020-07-15 12:00,19.2,.7,93,0,.67,,10,StNs,597,1901,23.8
155,창원,2020-07-15 13:00,19.6,0,90,0,.65,,10,ScAs,1355,1901,23.7
155,창원,2020-07-15 14:00,19.3,.2,93,0,.37,,10,StNs,526,1901,23
155,창원,2020-07-15 15:00,19.5,0,91,0,.55,,10,ScAs,1827,1901,23.4
155,창원,2020-07-15 16:00,19.7,,89,0,.53,,10,ScAs,1987,,23.3
155,창원,2020-07-15 17:00,19.2,0,92,0,.26,,10,St,190,1902,22.4
155,창원,2020-07-15 18:00,19.3,0,92,0,.2,,10,ScAs,1447,1902,22.1
155,창원,2020-07-15 19:00,18.9,,93,0,.06,,6,,829,19,21.3
155,창원,2020-07-15 20:00,18.5,,93,0,0,,10,,1353,19,20.5
155,창원,2020-07-15 21:00,18.6,,92,,,,10,ScAs,1194,,20.1
155,창원,2020-07-15 22:00,18.8,,91,,,,10,,1558,,19.9
155,창원,2020-07-15 23:00,18.4,,92,,,,10,,1521,,19.6
155,창원,2020-07-16 00:00,18.2,,93,,,,10,,1199,,19.4
155,창원,2020-07-16 01:00,18.1,,94,,,,10,,542,19,19.3
155,창원,2020-07-16 02:00,18.3,,94,,,,8,,1166,19,19.3
155,창원,2020-07-16 03:00,18.3,,93,,,,10,ScAs,844,19,19.2
155,창원,2020-07-16 04:00,18.4,,94,,,,10,ScAs,737,19,19.2
155,창원,2020-07-16 05:00,18.5,,93,,,,10,ScAs,556,19,19.2
155,창원,2020-07-16 06:00,18.6,,92,0,0,,10,ScAs,600,19,19.2
155,창원,2020-07-16 07:00,19.2,,88,0,.18,,10,ScAs,644,19,20.5
155,창원,2020-07-16 08:00,20.4,,86,.1,.59,,8,Sc,887,19,23.6
155,창원,2020-07-16 09:00,22.4,,75,1,1.92,,3,Sc,1475,19,28.4
155,창원,2020-07-16 10:00,23.1,,71,.8,1.91,,6,Sc,1962,,30.1
155,창원,2020-07-16 11:00,24.4,,66,1,2.99,,4,Sc,2000,,34.9
155,창원,2020-07-16 12:00,24.1,,69,.9,3.3,,4,Sc,1866,,34.7
155,창원,2020-07-16 13:00,24,,68,1,3.44,,2,Sc,2000,,34.7
155,창원,2020-07-16 14:00,23.7,,66,1,3.25,,2,Sc,2000,,33.6
155,창원,2020-07-16 15:00,24.3,,67,.9,2.83,,0,,2000,,33.8
155,창원,2020-07-16 16:00,23.8,,65,1,2.65,,1,Sc,2000,,31.1
155,창원,2020-07-16 17:00,22.6,,70,1,2,,1,Sc,2000,,28.3
155,창원,2020-07-16 18:00,22.2,,70,1,1.19,,0,,2000,,24.8
155,창원,2020-07-16 19:00,21.2,,77,.7,.45,,4,,2000,,22.6
155,창원,2020-07-16 20:00,19.9,,82,0,.03,,2,,2000,,20.9
155,창원,2020-07-16 21:00,19.2,,86,,,,0,,2000,,19.9
155,창원,2020-07-16 22:00,18.7,,88,,,,0,,2000,,19.2
155,창원,2020-07-16 23:00,18.8,,87,,,,1,,1942,,18.8
155,창원,2020-07-17 00:00,19,,87,,,,0,,2000,,18.4
155,창원,2020-07-17 01:00,18.8,,89,,,,8,,1963,,18.5
155,창원,2020-07-17 02:00,18.5,,91,,,,8,,1650,,18.2
155,창원,2020-07-17 03:00,18.4,,92,,,,8,Sc,1313,,18.5
155,창원,2020-07-17 04:00,18.1,,93,,,,8,Sc,871,19,18.3
155,창원,2020-07-17 05:00,18.8,,91,,,,8,Sc,864,19,18.4
155,창원,2020-07-17 06:00,18.8,,89,0,0,,7,Sc,999,19,18.9
155,창원,2020-07-17 07:00,20,,82,.5,.37,,1,Sc,846,19,20.9
155,창원,2020-07-17 08:00,21.4,,78,1,1.11,,1,Sc,883,19,24.8
155,창원,2020-07-17 09:00,23,,66,1,1.86,,1,Sc,1915,19,28.9
155,창원,2020-07-17 10:00,24.7,,58,1,2.52,,1,Sc,2000,,32.9
155,창원,2020-07-17 11:00,25.6,,55,1,3.02,,1,Sc,2000,,36
155,창원,2020-07-17 12:00,26.6,,58,1,3.35,,1,Sc,2000,,36.8
155,창원,2020-07-17 13:00,25.9,,62,1,3.5,,1,Sc,2000,,36.1
155,창원,2020-07-17 14:00,24.9,,63,1,3.41,,1,Sc,2000,,34.9
155,창원,2020-07-17 15:00,24.7,,65,1,3.13,,1,Sc,2000,,34.4
155,창원,2020-07-17 16:00,24.4,,65,1,2.66,,0,,2000,,31.8
155,창원,2020-07-17 17:00,23.7,,68,1,2.02,,0,,2000,,29.9
155,창원,2020-07-17 18:00,24.2,,68,1,1.29,,0,,2000,,26.3
155,창원,2020-07-17 19:00,22.6,,72,.7,.48,,1,,2000,,23.7
155,창원,2020-07-17 20:00,21,,80,0,.02,,3,,2000,,21.9
155,창원,2020-07-17 21:00,20.5,,82,,,,0,,2000,,20.9
155,창원,2020-07-17 22:00,20.4,,82,,,,5,,2000,,20.1
155,창원,2020-07-17 23:00,19.4,,87,,,,5,,2000,,19.6
155,창원,2020-07-18 00:00,19.9,,84,,,,5,Ci,2000,,19.1
155,창원,2020-07-18 01:00,19.2,,88,,,,6,,1976,,19
155,창원,2020-07-18 02:00,18.9,,90,,,,7,,1975,,18.9
155,창원,2020-07-18 03:00,18.6,,90,,,,3,Ci,1580,,18.4
155,창원,2020-07-18 04:00,18.6,,91,,,,6,Ci,1633,,18.1
155,창원,2020-07-18 05:00,18.6,,91,,,,7,ScCi,1411,,18.3
155,창원,2020-07-18 06:00,18.8,,91,0,.03,,7,Sc,1540,,19
155,창원,2020-07-18 07:00,20,,86,0,.42,,8,ScCi,1295,,21.6
155,창원,2020-07-18 08:00,21.1,,79,.4,.82,,8,Ci,1260,,23.9
155,창원,2020-07-18 09:00,22.3,,72,.6,1.41,,8,ScCi,1657,,27.3
155,창원,2020-07-18 10:00,23.5,,68,.2,1.47,,8,ScCi,1904,,28.7
155,창원,2020-07-18 11:00,23.7,,66,.2,1.72,,9,ScCi,2000,,29.6
155,창원,2020-07-18 12:00,24.3,,64,.2,1.83,,9,ScCi,2000,,31.3
155,창원,2020-07-18 13:00,24.3,,67,0,1.3,,9,ScCi,2000,,28.3
155,창원,2020-07-18 14:00,25.2,,62,.2,1.91,,9,ScAc,2000,,31.5
155,창원,2020-07-18 15:00,24.6,,65,0,1.4,,8,ScAc,2000,,29
155,창원,2020-07-18 16:00,24.5,,68,0,1.31,,9,ScAc,2000,,28.5
155,창원,2020-07-18 17:00,23.4,,73,0,.78,,9,ScAc,2000,,26.6
155,창원,2020-07-18 18:00,22.9,0,77,0,.37,,10,ScAs,2000,01,25.1
155,창원,2020-07-18 19:00,22.7,,75,0,.08,,4,,2000,,23.4
155,창원,2020-07-18 20:00,22.1,,79,0,.01,,7,,1957,,22.6
155,창원,2020-07-18 21:00,21.6,,82,,,,10,ScAs,2000,,22.1
155,창원,2020-07-18 22:00,21.8,,81,,,,6,,2000,,21.3
155,창원,2020-07-18 23:00,21.5,,82,,,,5,,2000,,20.8
155,창원,2020-07-19 00:00,21.4,,85,,,,8,Sc,2000,,21
155,창원,2020-07-19 01:00,21.3,,87,,,,8,,2000,,21.2
155,창원,2020-07-19 02:00,21.2,,87,,,,0,,2000,,21.2
155,창원,2020-07-19 03:00,21.3,,86,,,,10,ScAs,2000,,21.1
155,창원,2020-07-19 04:00,21.4,,87,,,,10,ScAs,2000,,21.4
155,창원,2020-07-19 05:00,21.3,,86,,,,10,ScAs,2000,,21.5
155,창원,2020-07-19 06:00,21.6,0,84,0,0,,10,ScAs,2000,01,21.5
155,창원,2020-07-19 07:00,21.5,0,87,0,.04,,10,ScAs,2000,01,22.2
155,창원,2020-07-19 08:00,22.4,0,85,0,.22,,10,ScAs,1850,01,23.7
155,창원,2020-07-19 09:00,22.5,.1,87,0,.34,,10,ScAs,1872,01,23.7
155,창원,2020-07-19 10:00,22.8,0,87,0,.33,,10,ScAs,918,1901,24.3
155,창원,2020-07-19 11:00,22.5,2.6,92,0,.35,,10,ScAs,1014,1901,24.8
155,창원,2020-07-19 12:00,23.2,.3,92,0,.36,,10,ScAs,801,1901,25.4
155,창원,2020-07-19 13:00,23.3,3,92,0,.45,,10,ScAs,507,1901,25.2
155,창원,2020-07-19 14:00,23.5,1.5,92,0,.35,,10,StNs,519,1901,25.2
155,창원,2020-07-19 15:00,23.7,.4,93,0,.29,,10,StNs,379,1901,25.4
155,창원,2020-07-19 16:00,23.8,0,94,0,.21,,10,St,380,190201,25.1
155,창원,2020-07-19 17:00,23.9,0,94,0,.2,,10,St,407,1902,24.9
155,창원,2020-07-19 18:00,24,,94,0,.09,,10,ScAs,341,19,24.5
155,창원,2020-07-19 19:00,24.7,0,94,0,.03,,10,ScAs,724,1901,24.5
155,창원,2020-07-19 20:00,26.5,.1,89,0,0,,10,ScNs,1966,1901,25
155,창원,2020-07-19 21:00,26.7,.4,87,,,,10,ScNs,1976,01,25.2
155,창원,2020-07-19 22:00,26.6,.1,88,,,,10,ScNs,1472,01,25.3
155,창원,2020-07-19 23:00,26.5,.1,87,,,,10,ScNs,1902,01,25.3
155,창원,2020-07-20 00:00,26.7,0,86,,,,10,ScAs,1975,01,25.1
155,창원,2020-07-20 01:00,26.6,,85,,,,9,,1987,,25
155,창원,2020-07-20 02:00,26.7,0,84,,,,10,ScAs,1901,01,25
155,창원,2020-07-20 03:00,26.1,.2,86,,,,10,StNs,1462,01,24.9
155,창원,2020-07-20 04:00,25.7,.2,87,,,,10,ScNs,1458,01,24.7
155,창원,2020-07-20 05:00,25.4,.3,89,,,,10,ScNs,1424,01,24.6
155,창원,2020-07-20 06:00,25.5,.2,88,0,0,,10,ScNs,1223,01,24.6
155,창원,2020-07-20 07:00,25.6,.1,89,0,0,,10,ScNs,1138,01,24.9
155,창원,2020-07-20 08:00,26,0,87,0,.06,,10,ScNs,1555,01,25.1
155,창원,2020-07-20 09:00,26,0,87,0,.14,,10,ScAs,1510,01,25.6
155,창원,2020-07-20 10:00,25.8,0,88,0,.22,,10,ScAs,1248,01,25.6
155,창원,2020-07-20 11:00,25.7,0,88,0,.11,,10,ScAs,1463,01,25.7
155,창원,2020-07-20 12:00,26.1,,86,0,.52,,9,ScAc,2000,,27.9
155,창원,2020-07-20 13:00,26.1,,86,0,.72,,10,ScAs,2000,,27.9
155,창원,2020-07-20 14:00,28.3,,79,.3,1.61,,8,Sc,2000,,34.8
155,창원,2020-07-20 15:00,29,,76,1,2.55,,6,Sc,2000,,36.3
155,창원,2020-07-20 16:00,28.9,,74,1,2.64,,7,ScAc,2000,,35.3
155,창원,2020-07-20 17:00,27.5,,76,.9,1.85,,7,ScAc,2000,,31.2
155,창원,2020-07-20 18:00,26.5,,79,0,.47,,7,Ac,2000,,28.4
155,창원,2020-07-20 19:00,25.7,,80,0,.2,,8,,2000,,26.5
155,창원,2020-07-20 20:00,24.9,,83,0,.01,,10,,2000,,25.2
155,창원,2020-07-20 21:00,24.3,,84,,,,8,Ac,2000,,24.2
155,창원,2020-07-20 22:00,23.6,,88,,,,7,,2000,,23.7
155,창원,2020-07-20 23:00,23.5,,88,,,,10,,1951,,23.7
155,창원,2020-07-21 00:00,23.2,,90,,,,8,Ac,1727,,23.4
155,창원,2020-07-21 01:00,23.5,,88,,,,9,,1975,,23.4
155,창원,2020-07-21 02:00,23,.3,91,,,,10,ScAs,1213,01,23.5
155,창원,2020-07-21 03:00,22.8,.5,94,,,,10,CbStNs,609,190401,23.4
155,창원,2020-07-21 04:00,22.7,4,94,,,,10,ScAs,665,190401,23.2
155,창원,2020-07-21 05:00,22.6,,94,,,,9,ScAc,1076,19,23.3
155,창원,2020-07-21 06:00,22.6,,95,0,0,,5,ScAc,513,19,23
155,창원,2020-07-21 07:00,23.3,,94,.3,.28,,6,Sc,1032,19,24.5
155,창원,2020-07-21 08:00,25.2,,84,.4,.81,,5,Sc,2000,,28.9
155,창원,2020-07-21 09:00,25.8,,76,.9,2.04,,9,Sc,2000,,30.5
155,창원,2020-07-21 10:00,26.4,,73,.6,1.9,,9,Sc,2000,,31.6
155,창원,2020-07-21 11:00,26.7,0,72,0,1.04,,7,ScCi,2000,01,31
155,창원,2020-07-21 12:00,28.8,,66,.9,2.9,,7,ScCi,2000,,37.1
155,창원,2020-07-21 13:00,28.1,,73,0,1.37,,8,AcCi,2000,,33.2
155,창원,2020-07-21 14:00,28.4,,71,0,1.53,,9,AcCi,2000,,34
155,창원,2020-07-21 15:00,27.5,,73,.2,.99,,8,Ac,2000,,31.2
155,창원,2020-07-21 16:00,28.6,,70,.6,1.64,,8,AcCi,2000,,33.3
155,창원,2020-07-21 17:00,27.3,,74,.1,.88,,9,Ac,2000,,30.3
155,창원,2020-07-21 18:00,26.7,,76,0,.4,,9,Ac,2000,,28.5
155,창원,2020-07-21 19:00,26.2,,77,0,.22,,6,,2000,,26.7
155,창원,2020-07-21 20:00,25.6,,79,0,.01,,10,,1957,,25.5
155,창원,2020-07-21 21:00,25,0,82,,,,10,ScAs,2000,01,25
155,창원,2020-07-21 22:00,23.6,.1,91,,,,9,ScAc,1251,01,24.7
155,창원,2020-07-21 23:00,23.8,,88,,,,10,,1907,,24.6
155,창원,2020-07-22 00:00,23.5,0,88,,,,10,ScAs,1700,01,24.1
155,창원,2020-07-22 01:00,23.5,0,88,,,,10,ScAs,1473,01,24
155,창원,2020-07-22 02:00,22.9,.9,92,,,,10,ScNs,529,1901,23.9
155,창원,2020-07-22 03:00,22.2,2.2,94,,,,10,StNs,435,1901,23.5
155,창원,2020-07-22 04:00,21.8,10.1,94,,,,10,StNs,199,190401,22.9
155,창원,2020-07-22 05:00,21.7,8.9,95,,,,10,StNs,387,1901,22.7
155,창원,2020-07-22 06:00,21.8,.6,95,0,0,,10,StNs,546,1901,23
155,창원,2020-07-22 07:00,21.9,3.9,95,0,.01,,10,StNs,444,1901,23
155,창원,2020-07-22 08:00,22.1,.7,95,0,.06,,10,StNs,1288,1901,23.5
155,창원,2020-07-22 09:00,22.1,12.2,95,0,.04,,10,StNs,133,1901,23
155,창원,2020-07-22 10:00,23.2,2.7,95,0,.58,,10,ScAs,2000,1901,26.8
155,창원,2020-07-22 11:00,24.4,0,85,0,1.29,,10,ScAs,2000,01,29.4
155,창원,2020-07-22 12:00,25,,84,0,.92,,10,ScAs,2000,,29.9
155,창원,2020-07-22 13:00,23.8,.9,91,0,.42,,10,StNs,997,1901,26.9
155,창원,2020-07-22 14:00,23.4,1.9,92,0,.45,,10,StNs,475,1901,25.6
155,창원,2020-07-22 15:00,23.5,5.5,94,0,.51,,10,StNs,1318,1901,27.1
155,창원,2020-07-22 16:00,23.4,.5,94,0,.59,,10,StNs,1901,01,26.7
155,창원,2020-07-22 17:00,22.9,.4,94,0,.36,,10,StNs,1521,01,25.4
155,창원,2020-07-22 18:00,22.3,.1,94,0,.1,,10,StNs,1521,01,24.3
155,창원,2020-07-22 19:00,22.2,.3,95,0,0,,10,StNs,773,1901,23.7
155,창원,2020-07-22 20:00,22.1,.3,95,0,0,,10,StNs,302,1901,23.3
155,창원,2020-07-22 21:00,22.1,.3,95,,,,10,ScNs,377,1901,23.2
155,창원,2020-07-22 22:00,22.2,0,95,,,,10,StNs,212,1901,23.3
155,창원,2020-07-22 23:00,22.2,0,95,,,,10,St,187,1901,23.2
155,창원,2020-07-23 00:00,22.1,0,95,,,,10,St,233,1901,23.2
155,창원,2020-07-23 01:00,22.1,0,96,,,,10,ScAs,129,1901,23.1
155,창원,2020-07-23 02:00,22.1,0,96,,,,10,St,106,191601,23
155,창원,2020-07-23 03:00,22.1,,96,,,,10,,60,1916,23.1
155,창원,2020-07-23 04:00,22.1,0,96,,,,10,,58,191601,23.1
155,창원,2020-07-23 05:00,22,0,96,,,,10,ScAs,167,191601,22.9
155,창원,2020-07-23 06:00,22,0,96,0,0,,10,ScAs,518,1901,22.7
155,창원,2020-07-23 07:00,22,4.9,96,0,.01,,10,StNs,655,1901,22.8
155,창원,2020-07-23 08:00,22,.9,95,0,.09,,10,StNs,1440,1901,23.2
155,창원,2020-07-23 09:00,22.2,.8,95,0,.15,,10,StNs,829,1901,23.9
155,창원,2020-07-23 10:00,22.7,.1,94,0,.48,,10,StNs,699,1901,25.7
155,창원,2020-07-23 11:00,22.9,.2,93,0,.47,,10,StNs,546,1901,25.6
155,창원,2020-07-23 12:00,22.6,1.4,93,0,.29,,10,StNs,1181,1901,25.2
155,창원,2020-07-23 13:00,22.2,1.8,92,0,.25,,10,StNs,1252,1901,24.3
155,창원,2020-07-23 14:00,21.9,5.4,93,0,.32,,10,StNs,407,1901,24.1
155,창원,2020-07-23 15:00,21.9,4.6,91,0,.34,,10,StNs,1159,1901,24.2
155,창원,2020-07-23 16:00,21.7,4.6,92,0,.24,,10,StNs,832,1901,23.6
155,창원,2020-07-23 17:00,21.7,3.6,92,0,.12,,10,StNs,286,1901,23
155,창원,2020-07-23 18:00,21.9,2,92,0,.11,,10,StNs,1035,1901,22.9
155,창원,2020-07-23 19:00,22.5,.5,90,0,.01,,10,ScNs,2000,01,22.7
155,창원,2020-07-23 20:00,22.3,8.3,91,0,0,,10,StNs,555,1901,22.5
155,창원,2020-07-23 21:00,22.2,16.1,93,,,,10,StNs,760,1901,22.4
155,창원,2020-07-23 22:00,23.5,15.1,93,,,,10,StNs,165,1901,23
155,창원,2020-07-23 23:00,24,5.6,92,,,,10,StNs,682,1901,23.3
155,창원,2020-07-24 00:00,23.5,1.1,92,,,,7,Sc,1064,1901,22.6
155,창원,2020-07-24 01:00,23.1,,86,,,,6,,2000,,22.3
155,창원,2020-07-24 02:00,22.3,,87,,,,6,,1873,,21.9
155,창원,2020-07-24 03:00,22,0,86,,,,8,Sc,1987,01,21.5
155,창원,2020-07-24 04:00,21.9,0,85,,,,8,Sc,1222,01,21.2
155,창원,2020-07-24 05:00,21.8,0,84,,,,9,Sc,2000,01,21
155,창원,2020-07-24 06:00,21.8,,82,0,0,,8,Sc,1941,,20.8
155,창원,2020-07-24 07:00,21.9,0,82,0,.16,,9,Sc,1976,01,21.7
155,창원,2020-07-24 08:00,21,.2,87,.1,.13,,10,ScAs,1015,1901,21.8
155,창원,2020-07-24 09:00,21,.7,89,0,.43,,10,ScNs,442,1901,22.7
155,창원,2020-07-24 10:00,21,.6,89,.1,.56,,10,StNs,419,1901,23
155,창원,2020-07-24 11:00,21.8,2,85,0,.46,,10,ScAs,1934,1901,23.5
155,창원,2020-07-24 12:00,22.2,0,79,0,1.03,,10,ScAs,1641,01,24.5
155,창원,2020-07-24 13:00,21.8,0,82,0,.7,,10,ScAs,1222,1901,23.9
155,창원,2020-07-24 14:00,21.4,0,85,0,.52,,10,ScAs,992,1901,23.9
155,창원,2020-07-24 15:00,20.9,0,88,0,.53,,10,ScAs,957,1901,22.9
155,창원,2020-07-24 16:00,21.1,0,85,0,.17,,10,ScAs,2000,1901,22.3
155,창원,2020-07-24 17:00,20.9,0,86,0,.11,,10,ScAs,1137,01,22.2
155,창원,2020-07-24 18:00,20.8,0,87,0,.02,,10,ScAs,2000,01,21.7
155,창원,2020-07-24 19:00,21.2,,85,0,.01,,9,,2000,,21.5
155,창원,2020-07-24 20:00,20.2,.6,93,0,0,,10,StNs,200,1901,21.2
155,창원,2020-07-24 21:00,20.2,1.4,94,,,,10,StNs,158,1901,21.1
155,창원,2020-07-24 22:00,20.3,1.6,95,,,,10,StNs,187,1901,21.1
155,창원,2020-07-24 23:00,20.4,.3,95,,,,10,StNs,214,1901,21.1
155,창원,2020-07-25 00:00,20.1,.3,96,,,,10,StNs,150,1901,21.1
155,창원,2020-07-25 01:00,20.1,1,96,,,,10,StNs,150,191601,21.1
155,창원,2020-07-25 02:00,20.1,.4,96,,,,10,StNs,491,1901,21.2
155,창원,2020-07-25 03:00,20,0,96,,,,10,ScAs,2000,1901,21.1
155,창원,2020-07-25 04:00,20,,95,,,,10,ScAs,2000,,21.1
155,창원,2020-07-25 05:00,20,,95,,,,10,ScAs,1271,,21
155,창원,2020-07-25 06:00,20.2,,94,0,0,,9,Sc,2000,,21
155,창원,2020-07-25 07:00,20.8,,92,.3,.24,,9,ScAc,2000,,22.1
155,창원,2020-07-25 08:00,21.4,,89,0,.38,,10,ScAs,2000,,23.1
155,창원,2020-07-25 09:00,21.9,0,88,0,.64,,10,ScAs,2000,01,25
155,창원,2020-07-25 10:00,22.3,,87,0,.61,,10,ScAs,2000,,25.5
155,창원,2020-07-25 11:00,23.5,,82,.2,1.35,,10,ScAs,2000,,28.7
155,창원,2020-07-25 12:00,23.5,,84,0,1.03,,10,ScAs,1457,,27.7
155,창원,2020-07-25 13:00,23,0,87,0,.76,,10,ScAs,1346,01,26.5
155,창원,2020-07-25 14:00,23.5,,83,0,.89,,10,ScAs,1611,,27.4
155,창원,2020-07-25 15:00,22.4,0,87,0,.3,,10,ScAs,1418,1901,25.1
155,창원,2020-07-25 16:00,22.2,0,88,0,.31,,9,ScAc,826,1901,25
155,창원,2020-07-25 17:00,23.2,0,81,0,.51,,9,ScAc,2000,1901,25.7
155,창원,2020-07-25 18:00,22.5,,84,0,.31,,8,ScAc,1865,,24.1
155,창원,2020-07-25 19:00,22.3,,85,0,.1,,5,,1624,,23.5
155,창원,2020-07-25 20:00,21.7,,87,0,0,,8,,1727,,22.6
155,창원,2020-07-25 21:00,21.7,,88,,,,10,ScAs,1597,,22.3
155,창원,2020-07-25 22:00,21.6,,87,,,,2,,1679,,22.1
155,창원,2020-07-25 23:00,21.4,,88,,,,9,,1699,,22
155,창원,2020-07-26 00:00,21.2,,88,,,,9,Sc,1987,,21.8
155,창원,2020-07-26 01:00,21.2,,87,,,,8,,2000,,21.7
155,창원,2020-07-26 02:00,21,,88,,,,3,,1855,,21.6
155,창원,2020-07-26 03:00,20.9,,88,,,,9,Sc,1913,,21.4
155,창원,2020-07-26 04:00,21,,87,,,,8,Sc,2000,,21.2
155,창원,2020-07-26 05:00,20.6,,87,,,,4,Sc,2000,,20.6
155,창원,2020-07-26 06:00,20.4,,86,0,0,,6,Sc,2000,,20.1
155,창원,2020-07-26 07:00,21.4,,84,.1,.24,,7,ScAc,2000,,21.5
155,창원,2020-07-26 08:00,24.2,,74,.9,1.3,,6,ScAc,2000,,27.2
155,창원,2020-07-26 09:00,25.2,,72,1,1.89,,4,Sc,2000,,30.1
155,창원,2020-07-26 10:00,25.1,,68,1,2.71,,2,Sc,2000,,32.7
155,창원,2020-07-26 11:00,26.6,,68,1,2.99,,0,,2000,,35.7
155,창원,2020-07-26 12:00,26.9,,64,1,3.27,,2,Sc,2000,,35.8
155,창원,2020-07-26 13:00,27.4,,60,1,3.48,,1,Sc,2000,,35.6
155,창원,2020-07-26 14:00,27.4,,63,1,3.25,,0,,2000,,35.2
155,창원,2020-07-26 15:00,26.9,,65,1,2.9,,1,Sc,2000,,34.6
155,창원,2020-07-26 16:00,26,,67,1,2.52,,0,,2000,,32
155,창원,2020-07-26 17:00,25.3,,74,1,1.72,,0,,2000,,29.7
155,창원,2020-07-26 18:00,24.4,,79,.6,.86,,7,Ci,2000,,26.8
155,창원,2020-07-26 19:00,23.9,,83,.2,.37,,8,,1726,,25.5
155,창원,2020-07-26 20:00,22.9,,87,0,.02,,6,,1535,,24.1
155,창원,2020-07-26 21:00,22.8,,88,,,,9,Ci,1509,,23.6
155,창원,2020-07-26 22:00,22.2,,91,,,,10,,1079,,23.3
155,창원,2020-07-26 23:00,22.8,,89,,,,9,,792,19,23.3
155,창원,2020-07-27 00:00,22.9,,90,,,,9,ScCi,712,19,23.5
155,창원,2020-07-27 01:00,23,,90,,,,8,,690,19,23.3
155,창원,2020-07-27 02:00,23,,91,,,,9,,749,19,23.1
155,창원,2020-07-27 03:00,22.7,,92,,,,9,Sc,578,19,23.2
155,창원,2020-07-27 04:00,22.8,,91,,,,10,ScAs,360,19,23
155,창원,2020-07-27 05:00,22.9,,91,,,,10,ScAs,454,19,23
155,창원,2020-07-27 06:00,22.8,,89,0,0,,10,ScAs,452,19,23.1
155,창원,2020-07-27 07:00,22.9,0,89,0,.02,,10,ScAs,429,1901,23.3
155,창원,2020-07-27 08:00,23.1,0,90,0,.13,,10,ScAs,463,1901,24.1
155,창원,2020-07-27 09:00,23.6,0,88,0,.16,,10,ScAs,479,1901,24.6
155,창원,2020-07-27 10:00,23.8,0,87,0,.52,,10,ScAs,555,1901,25.9
155,창원,2020-07-27 11:00,25.1,,83,0,.82,,10,ScAs,688,19,28.2
155,창원,2020-07-27 12:00,24.8,,83,0,1.01,,10,ScAs,907,19,28.3
155,창원,2020-07-27 13:00,25.3,0,83,0,.89,,10,ScAs,1192,1901,28.9
155,창원,2020-07-27 14:00,24.4,1.3,87,0,.58,,10,ScNs,295,1901,27.7
155,창원,2020-07-27 15:00,23.6,1.8,91,0,.25,,10,ScAs,455,1901,26.6
155,창원,2020-07-27 16:00,22.6,1.8,92,0,.18,,10,StNs,294,1901,25.2
155,창원,2020-07-27 17:00,22.2,5.7,93,0,.06,,10,StNs,476,1901,24.3
155,창원,2020-07-27 18:00,22.1,7.8,94,0,.01,,10,StNs,148,1901,23.8
155,창원,2020-07-27 19:00,22.1,4.7,95,0,0,,10,StNs,540,1901,23.6
155,창원,2020-07-27 20:00,22.2,1.6,95,0,0,,10,StNs,933,1901,23.5
155,창원,2020-07-27 21:00,22.3,7.1,95,,,,10,StNs,227,1901,23.2
155,창원,2020-07-27 22:00,22.4,1.2,95,,,,10,StNs,257,1901,23.3
155,창원,2020-07-27 23:00,22.6,.7,95,,,,10,StNs,589,1901,23.3
155,창원,2020-07-28 00:00,22.6,.6,95,,,,10,StNs,310,1901,23.3
155,창원,2020-07-28 01:00,22.6,.4,95,,,,10,StNs,316,1901,23.2
155,창원,2020-07-28 02:00,22.6,.1,95,,,,10,StNs,706,1901,23.3
155,창원,2020-07-28 03:00,22.8,.7,96,,,,10,StNs,671,1901,23.3
155,창원,2020-07-28 04:00,22.8,3.7,96,,,,10,StNs,979,1901,23.3
